ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
61	16:37:16:858	Dave	clay=1; ore=2; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,171]; settlements=[116,171]	ok,& I THINK	 	 
62	16:37:20:802	Dave	clay=1; ore=2; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,171]; settlements=[116,171]	click register a trade	 	 
63	16:37:30:162	Dave	clay=1; ore=2; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,171]; settlements=[116,171]	then I'm not sure	 	 
64	16:37:42:494	Tomm	clay=0; ore=0; sheep=3; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[69,86]; settlements=[69,103]	so I give a sheep to red,& I get an ore, right?	 	 
65	16:37:46:931	Dave	clay=1; ore=2; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,171]; settlements=[116,171]	yup	 	 
66	16:37:49:133	Server	 		Tomm made an offer to trade 1 sheep for 1 ore.	 	 
67	16:37:53:803	Server	 		Tomm traded 1 sheep for 1 ore from Dave.	 	 
68	16:37:58:800	Tomm	clay=0; ore=1; sheep=2; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[69,86]; settlements=[69,103]	Did that work?	 	 
69	16:38:01:971	Dave	clay=1; ore=1; sheep=1; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,171]; settlements=[116,171]	it did, yeah	 	 
70	16:38:02:747	Dave	clay=1; ore=1; sheep=1; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,171]; settlements=[116,171]	thanks	 	 
71	16:38:11:128	Tomm	clay=0; ore=1; sheep=2; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[69,86]; settlements=[69,103]	rennoc: Sheep for an ore?	 	 
72	16:38:35:013	rennoc1	clay=4; ore=0; sheep=1; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[104,120]; settlements=[105,137]	I dont have any ore,& but i do have plenty clay	 	 
73	16:38:42:668	Dave	clay=1; ore=1; sheep=1; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,171]; settlements=[116,171]	Is there a reason I can't buy a settlement now?& I have the resources	 	 
74	16:38:42:879	Tomm	clay=0; ore=1; sheep=2; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[69,86]; settlements=[69,103]	Bah, that's what I meant&, sorry.	 	 
75	16:38:50:454	Tomm	clay=0; ore=1; sheep=2; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[69,86]; settlements=[69,103]	You have to do it on your go	 	 
76	16:38:53:925	rennoc1	clay=4; ore=0; sheep=1; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[104,120]; settlements=[105,137]	ok	 	 
77	16:39:02:763	Server	 		Tomm made an offer to trade 1 sheep for 1 clay.	 	 
78	16:39:18:957	Dave	clay=1; ore=1; sheep=1; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,171]; settlements=[116,171]	yes but the road and card options have a greyed out buy option,& settlement is just dashes	 	 
79	16:39:25:062	rennoc1	clay=4; ore=0; sheep=1; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[104,120]; settlements=[105,137]	how do I accept a trade	 	 
80	16:39:25:501	Dave	clay=1; ore=1; sheep=1; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,171]; settlements=[116,171]	also you tried to trade with me there tomm, not rennoc	 	 
81	16:39:30:188	Tomm	clay=0; ore=1; sheep=2; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[69,86]; settlements=[69,103]	Thanks	 	 
82	16:39:34:884	Server	 		Tomm made an offer to trade 1 sheep for 1 clay.	 	 
83	16:39:39:568	Server	 		Tomm traded 1 sheep for 1 clay from rennoc1.	 	 
84	16:39:42:462	rennoc1	clay=3; ore=0; sheep=2; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[104,120]; settlements=[105,137]	ah...	 	 
85	16:39:44:846	rennoc1	clay=3; ore=0; sheep=2; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[104,120]; settlements=[105,137]	thanks	 	 
86	16:39:45:747	Tomm	clay=1; ore=1; sheep=1; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[69,86]; settlements=[69,103]	Oh, you don't have anywhere you can BUILD a settlement	 	 
87	16:39:59:258	Tomm	clay=1; ore=1; sheep=1; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[69,86]; settlements=[69,103]	they have to be two sides away from a settlement, connected by road	 	 
88	16:40:05:477	Tomm	clay=1; ore=1; sheep=1; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[69,86]; settlements=[69,103]	so you need to build one more segment of road first	 	 
89	16:40:08:102	Dave	clay=1; ore=1; sheep=1; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,171]; settlements=[116,171]	oh, so I need to build a road first	 	 
90	16:40:11:190	Tomm	clay=1; ore=1; sheep=1; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[69,86]; settlements=[69,103]	yeah	 	 
91	16:40:11:350	Dave	clay=1; ore=1; sheep=1; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,171]; settlements=[116,171]	right,& thanks	 	 
92	16:40:29:528	Server	 		rennoc1 rolled a 2 and a 4.	 	 
93	16:40:29:535	Server	 		rennoc1 gets 1 sheep. Tomm gets 1 sheep.	 	 
94	16:40:56:981	Server	 		Dave rolled a 3 and a 4.	 	 
