ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
287	17:12:55:848	rennoc1	clay=0; ore=0; sheep=3; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[104,120; 120,88]; settlements=[105,137]	I'm fine for wheat at the mo	 	 
288	17:13:07:901	Server	 		Tomm rolled a 6 and a 1.	 	 
289	17:13:14:370	Tomm	clay=3; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=1; dev-cards=0	roads=[69,86; 86,70; 70,71]; settlements=[69,103]	well... sigh.	 	 
290	17:13:36:301	Dave	clay=0; ore=0; sheep=0; wheat=3; wood=0; unknown=0; knights=1; dev-cards=1	roads=[100,171; 171,170; 170,154]; settlements=[116,171]	least you didn't have to lose half your resrouces this time	 	 
291	17:13:41:408	Tomm	clay=3; ore=1; sheep=2; wheat=1; wood=0; unknown=0; knights=1; dev-cards=0	roads=[69,86; 86,70; 70,71]; settlements=[69,103]	true.	 	 
292	17:13:49:212	Tomm	clay=3; ore=1; sheep=2; wheat=1; wood=0; unknown=0; knights=1; dev-cards=0	roads=[69,86; 86,70; 70,71]; settlements=[69,103]	I'd rather like to roll an 8 though& :P	 	 
293	17:14:31:530	Server	 		rennoc1 rolled a 3 and a 5.	 	 
294	17:14:31:534	Server	 		Dave gets 1 wheat. Tomm gets 1 wood.	 	 
295	17:14:40:863	Dave	clay=0; ore=0; sheep=0; wheat=4; wood=0; unknown=0; knights=1; dev-cards=1	roads=[100,171; 171,170; 170,154]; settlements=[116,171]	No more wheat!	 	 
296	17:14:43:089	Tomm	clay=3; ore=0; sheep=1; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71]; settlements=[69,103]	Well thank you Rennoc& :D	 	 
297	17:15:02:823	Server	 		Dave rolled a 5 and a 1.	 	 
298	17:15:02:829	Server	 		rennoc1 gets 1 sheep. Tomm gets 1 sheep.	 	 
299	17:15:04:672	Dave	clay=0; ore=0; sheep=0; wheat=4; wood=0; unknown=0; knights=1; dev-cards=1	roads=[100,171; 171,170; 170,154]; settlements=[116,171]	anyone need wheat?	 	 
300	17:15:13:272	Tomm	clay=3; ore=0; sheep=2; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71]; settlements=[69,103]	What for?	 	 
301	17:15:25:047	Dave	clay=0; ore=0; sheep=0; wheat=4; wood=0; unknown=0; knights=1; dev-cards=1	roads=[100,171; 171,170; 170,154]; settlements=[116,171]	clay, I guess, or ore	 	 
302	17:15:32:599	Dave	clay=0; ore=0; sheep=0; wheat=4; wood=0; unknown=0; knights=1; dev-cards=1	roads=[100,171; 171,170; 170,154]; settlements=[116,171]	or wood	 	 
303	17:15:38:811	rennoc1	clay=0; ore=0; sheep=3; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[104,120; 120,88]; settlements=[105,137]	you know if you have more than 4,& I think you can trade them into the bank,	 	 
304	17:15:44:880	Dave	clay=0; ore=0; sheep=0; wheat=4; wood=0; unknown=0; knights=1; dev-cards=1	roads=[100,171; 171,170; 170,154]; settlements=[116,171]	yeah& but it's not ideal	 	 
305	17:15:48:995	Tomm	clay=3; ore=0; sheep=2; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71]; settlements=[69,103]	That's true...& 4 -> 1	 	 
306	17:15:55:422	Tomm	clay=3; ore=0; sheep=2; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71]; settlements=[69,103]	Well, I might do,& but depends on my roll, I'm afraid	 	 
307	17:16:34:089	Server	 		Tomm built a road.	 	 
308	17:16:36:669	Server	 		Tomm built a road.	 	 
309	17:16:41:877	Server	 		Tomm rolled a 3 and a 6.	 	 
310	17:16:41:881	Server	 		Dave gets 1 wheat.	 	 
311	17:17:03:832	Tomm	clay=3; ore=0; sheep=2; wheat=0; wood=1; unknown=0; knights=1; dev-cards=0	roads=[69,86; 86,70; 70,71; 71,72; 72,73]; settlements=[69,103]	Dave: Wheat for a clay?	 	 
312	17:17:18:059	Dave	clay=0; ore=0; sheep=0; wheat=5; wood=0; unknown=0; knights=1; dev-cards=1	roads=[100,171; 171,170; 170,154]; settlements=[116,171]	sure, can you do 2 for 2,& or do you just want 1 for 1	 	 
313	17:17:29:473	Tomm	clay=3; ore=0; sheep=2; wheat=0; wood=1; unknown=0; knights=1; dev-cards=0	roads=[69,86; 86,70; 70,71; 71,72; 72,73]; settlements=[69,103]	Just 1-4-1 I'm afraid	 	 
314	17:17:33:715	Dave	clay=0; ore=0; sheep=0; wheat=5; wood=0; unknown=0; knights=1; dev-cards=1	roads=[100,171; 171,170; 170,154]; settlements=[116,171]	fair enough	 	 
315	17:17:40:948	Server	 		Tomm made an offer to trade 1 clay for 1 wheat.	 	 
316	17:17:45:177	Server	 		Tomm traded 1 clay for 1 wheat from Dave.	 	 
317	17:18:10:036	Server	 		Tomm built a road.	 	 
318	17:18:33:159	Server	 		rennoc1 rolled a 5 and a 6.	 	 
319	17:18:33:164	Server	 		rennoc1 gets 1 wheat. Tomm gets 1 wheat.	 	 
320	17:18:41:467	Tomm	clay=1; ore=0; sheep=2; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103]	Oh... now I get wheat&(!)	 	 
321	17:18:52:997	Dave	clay=1; ore=0; sheep=0; wheat=4; wood=0; unknown=0; knights=1; dev-cards=1	roads=[100,171; 171,170; 170,154]; settlements=[116,171]	heh	 	 
322	17:19:10:504	rennoc1	clay=0; ore=0; sheep=3; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[104,120; 120,88]; settlements=[105,137]	any spare ores anyone?	 	 
323	17:19:19:534	Dave	clay=1; ore=0; sheep=0; wheat=4; wood=0; unknown=0; knights=1; dev-cards=1	roads=[100,171; 171,170; 170,154]; settlements=[116,171]	afraid not, sorry	 	 
324	17:19:24:218	Tomm	clay=1; ore=0; sheep=2; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103]	None here either& :(	 	 
325	17:19:46:419	Server	 		Dave rolled a 2 and a 4.	 	 
326	17:19:46:423	Server	 		rennoc1 gets 1 sheep. Tomm gets 1 sheep.	 	 
