ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
346	17:25:47:315	Server	 		Dave rolled a 1 and a 1.	 	 
347	17:25:47:318	Server	 		No player gets anything.	 	 
348	17:25:51:406	Tomm	clay=1; ore=0; sheep=4; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103]	Oh.	 	 
349	17:26:00:313	Dave	clay=1; ore=0; sheep=1; wheat=1; wood=0; unknown=0; knights=1; dev-cards=1	roads=[100,171; 171,170; 170,154]; settlements=[116,171]	can anyone trade clay for ore	 	 
350	17:26:08:929	Dave	clay=1; ore=0; sheep=1; wheat=1; wood=0; unknown=0; knights=1; dev-cards=1	roads=[100,171; 171,170; 170,154]; settlements=[116,171]	as in, I give you the clay	 	 
351	17:26:18:995	Tomm	clay=1; ore=0; sheep=4; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103]	No ore,& sorry.	 	 
352	17:26:23:049	rennoc1	clay=0; ore=0; sheep=5; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[104,120; 120,88]; settlements=[105,137]	me neither	 	 
353	17:26:32:130	Server	 		Tomm rolled a 4 and a 6.	 	 
354	17:26:32:133	Server	 		Dave gets 1 ore, 1 wood.	 	 
355	17:27:30:140	Dave	clay=1; ore=1; sheep=1; wheat=1; wood=1; unknown=0; knights=1; dev-cards=1	roads=[100,171; 171,170; 170,154]; settlements=[116,171]	good roll that	 	 
356	17:27:30:900	Dave	clay=1; ore=1; sheep=1; wheat=1; wood=1; unknown=0; knights=1; dev-cards=1	roads=[100,171; 171,170; 170,154]; settlements=[116,171]	thanks	 	 
357	17:30:28:931	Tomm	clay=1; ore=0; sheep=4; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103]	Sorry,& boss walked in	 	 
358	17:30:33:977	Dave	clay=1; ore=1; sheep=1; wheat=1; wood=1; unknown=0; knights=1; dev-cards=1	roads=[100,171; 171,170; 170,154]; settlements=[116,171]	np	 	 
359	17:30:35:029	Tomm	clay=1; ore=0; sheep=4; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103]	Yes, that was a good roll for you.	 	 
360	17:31:12:424	Server	 		rennoc1 rolled a 1 and a 2.	 	 
361	17:31:12:428	Server	 		Tomm gets 2 sheep.	 	 
362	17:31:25:324	Tomm	clay=1; ore=0; sheep=6; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103]	Ah. Sheep.	 	 
363	17:31:35:228	Dave	clay=1; ore=1; sheep=1; wheat=1; wood=1; unknown=0; knights=1; dev-cards=1	roads=[100,171; 171,170; 170,154]; settlements=[116,171]	You basically control the sheep	 	 
364	17:31:49:265	Tomm	clay=1; ore=0; sheep=6; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103]	That's not as handy or as sinister as it sounds	 	 
365	17:31:52:599	Tomm	clay=1; ore=0; sheep=6; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103]	Unfortunately.	 	 
366	17:32:00:772	Dave	clay=1; ore=1; sheep=1; wheat=1; wood=1; unknown=0; knights=1; dev-cards=1	roads=[100,171; 171,170; 170,154]; settlements=[116,171]	Still cooler than being a wheat baron	 	 
367	17:32:07:521	Server	 		Dave rolled a 1 and a 4.	 	 
368	17:32:07:525	Server	 		Dave gets 1 wheat.	 	 
369	17:32:19:817	Server	 		Dave built a road.	 	 
370	17:32:20:791	Tomm	clay=1; ore=0; sheep=6; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103]	I don't know, you've got 'baron' right there in the title	 	 
371	17:32:38:629	Dave	clay=0; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=1; dev-cards=2	roads=[100,171; 171,170; 170,154; 154,99]; settlements=[116,171]	That is actually the only good thing about this job	 	 
372	17:33:19:931	Server	 		Tomm rolled a 3 and a 5.	 	 
373	17:33:19:935	Server	 		Dave gets 1 wheat. Tomm gets 1 wood.	 	 
374	17:33:30:249	Tomm	clay=1; ore=0; sheep=6; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103]	Thank god.& I was going to scream& if I rolled a 7	 	 
375	17:33:33:974	Dave	clay=0; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=1; dev-cards=2	roads=[100,171; 171,170; 170,154; 154,99]; settlements=[116,171]	haha	 	 
376	17:33:47:788	Server	 		Tomm built a settlement.	 	 
377	17:34:12:199	Server	 		Tomm traded 2 sheep for 1 ore from a port.	 	 
378	17:34:44:621	Server	 		rennoc1 rolled a 4 and a 5.	 	 
