ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
565	18:10:34:475	Dave	clay=2; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99; 99,82]; settlements=[116,171]	sure	 	 
566	18:10:48:462	Server	 		Tomm made an offer to trade 1 wood for 1 wheat.	 	 
567	18:10:54:004	Dave	clay=2; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99; 99,82]; settlements=[116,171]	wrong player	 	 
568	18:11:01:895	Server	 		Tomm made an offer to trade 1 wood for 1 wheat.	 	 
569	18:11:06:602	Tomm	clay=3; ore=3; sheep=0; wheat=1; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107; 107,71]	bah	 	 
570	18:11:06:682	Server	 		Tomm traded 1 wood for 1 wheat from Dave.	 	 
571	18:11:11:276	Dave	clay=2; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99; 99,82]; settlements=[116,171]	thanks	 	 
572	18:11:18:858	Tomm	clay=3; ore=3; sheep=0; wheat=2; wood=0; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107; 107,71]	No... thank you all!	 	 
573	18:11:36:113	Server	 		Tomm built a city.	 	 
574	18:12:17:078	Tomm	clay=3; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107]	Tommville is now Tommopolis!	 	 
575	18:12:23:713	Server	 		rennoc1 rolled a 3 and a 1.	 	 
576	18:12:23:716	Server	 		rennoc1 gets 1 clay. Dave gets 1 clay. Tomm gets 3 ore.	 	 
577	18:12:28:143	Dave	clay=3; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99; 99,82]; settlements=[116,171]	:O	 	 
578	18:12:38:812	Tomm	clay=3; ore=3; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107]	Wow, nice roll Rennoc& :D	 	 
579	18:12:53:657	Dave	clay=3; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99; 99,82]; settlements=[116,171]	ok, rennoc, listen to me	 	 
580	18:12:58:832	Dave	clay=3; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99; 99,82]; settlements=[116,171]	don't give tomm wheat	 	 
581	18:13:02:275	Dave	clay=3; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99; 99,82]; settlements=[116,171]	sorry tomm	 	 
582	18:13:09:072	Dave	clay=3; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99; 99,82]; settlements=[116,171]	but he can win the game& if he gets wheat	 	 
583	18:13:09:134	Tomm	clay=3; ore=3; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107]	Aww. :(	 	 
584	18:13:15:173	rennoc1	clay=4; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[104,120; 120,88]; settlements=[105,137]	can you give wheat to me, dave?	 	 
585	18:13:19:562	Tomm	clay=3; ore=3; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107]	Sadly, the man does have a point.	 	 
586	18:13:27:848	Dave	clay=3; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99; 99,82]; settlements=[116,171]	uh, I might get some on my turn, so maybe	 	 
587	18:14:15:918	rennoc1	clay=4; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[104,120; 120,88]; settlements=[105,137]	for clay?	 	 
588	18:14:22:914	Dave	clay=3; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99; 99,82]; settlements=[116,171]	I'm good for clay, thanks	 	 
589	18:14:39:927	rennoc1	clay=4; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[104,120; 120,88]; settlements=[105,137]	any one have sheep?	 	 
590	18:14:58:565	Tomm	clay=3; ore=3; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107]	That's a fair point, I've not had sheep for ages.	 	 
591	18:15:19:040	Server	 		Dave rolled a 2 and a 6.	 	 
592	18:15:19:044	Server	 		Tomm gets 1 wood.	 	 
593	18:15:30:738	Server	 		Dave built a road.	 	 
594	18:15:37:366	Server	 		Tomm rolled a 5 and a 1.	 	 
595	18:15:37:369	Server	 		rennoc1 gets 1 sheep. Tomm gets 3 sheep.	 	 
596	18:15:43:188	Dave	clay=2; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99; 99,82; 82,66]; settlements=[116,171]	3 sheep	 	 
597	18:15:44:076	Dave	clay=2; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99; 99,82; 82,66]; settlements=[116,171]	really	 	 
598	18:15:52:501	Tomm	clay=3; ore=3; sheep=3; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107]	Rennoc... I have sheep now?	 	 
599	18:15:56:273	Tomm	clay=3; ore=3; sheep=3; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107]	Got any wheat?& :P	 	 
600	18:16:06:670	Dave	clay=2; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99; 99,82; 82,66]; settlements=[116,171]	nooooooo	 	 
601	18:16:30:229	Dave	clay=2; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99; 99,82; 82,66]; settlements=[116,171]	don't give him wheat,& also, if you get the robber& put it on that wheat tile in the middle	 	 
602	18:16:38:025	rennoc1	clay=4; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[104,120; 120,88]; settlements=[105,137]	nope sorry.& I could spare some clay though	 	 
603	18:17:05:579	Tomm	clay=3; ore=3; sheep=3; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107]	1 clay for 1 sheep?	 	 
604	18:17:38:989	Server	 		Tomm made an offer to trade 1 sheep for 1 clay.	 	 
605	18:17:43:756	Server	 		Tomm traded 1 sheep for 1 clay from rennoc1.	 	 
606	18:17:48:523	rennoc1	clay=3; ore=1; sheep=2; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[104,120; 120,88]; settlements=[105,137]	thanks	 	 
607	18:17:57:723	Server	 		Tomm traded 4 clay for 1 wheat from the bank.	 	 
608	18:18:06:088	Server	 		Tomm traded 2 sheep for 1 wheat from a port.	 	 
609	18:18:12:974	Tomm	clay=0; ore=3; sheep=0; wheat=2; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107]	muhaha!	 	 
610	18:18:17:960	Dave	clay=2; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99; 99,82; 82,66]; settlements=[116,171]	uh no	 	 
611	18:18:21:355	rennoc1	clay=3; ore=1; sheep=2; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[104,120; 120,88]; settlements=[105,137]	we're doomed	 	 
612	18:18:28:633	Server	 		Tomm built a city.	 	 
613	18:18:42:402	Dave	clay=2; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99; 99,82; 82,66]; settlements=[116,171]	that got you less points than I thought	 	 
614	18:18:44:916	Server	 		rennoc1 rolled a 3 and a 2.	 	 
615	18:18:44:919	Server	 		rennoc1 gets 2 clay. Dave gets 1 wheat.	 	 
