ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
504	18:00:55:331	Tomm	clay=2; ore=4; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107; 107,71]	Bah. Philistine :P	 	 
505	18:01:11:936	Server	 		rennoc1 rolled a 6 and a 2.	 	 
506	18:01:11:941	Server	 		Tomm gets 1 wood.	 	 
507	18:01:13:444	Dave	clay=3; ore=1; sheep=0; wheat=4; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99]; settlements=[116,171]	hey, the people of Davetopia make very nice pots	 	 
508	18:01:27:397	Dave	clay=3; ore=1; sheep=0; wheat=4; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99]; settlements=[116,171]	ooh, wood	 	 
509	18:01:29:093	Dave	clay=3; ore=1; sheep=0; wheat=4; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99]; settlements=[116,171]	trade?	 	 
510	18:01:56:983	rennoc1	clay=7; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[104,120; 120,88]; settlements=[105,137]	ok im back	 	 
511	18:01:58:516	Tomm	clay=2; ore=4; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107; 107,71]	Oh, so now Davetopia makes with the niceties?	 	 
512	18:02:05:718	Dave	clay=3; ore=1; sheep=0; wheat=4; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99]; settlements=[116,171]	we are a fickle people	 	 
513	18:02:18:106	Tomm	clay=2; ore=4; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107; 107,71]	Where was all this decorum when we talked before?	 	 
514	18:02:25:942	Dave	clay=3; ore=1; sheep=0; wheat=4; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99]; settlements=[116,171]	well you didn't have wood then	 	 
515	18:02:32:629	Tomm	clay=2; ore=4; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107; 107,71]	Snigger.	 	 
516	18:03:05:156	Tomm	clay=2; ore=4; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107; 107,71]	Tommville is amused by such base humour. Anyway, what will you offer for wood?	 	 
517	18:03:13:615	Dave	clay=3; ore=1; sheep=0; wheat=4; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99]; settlements=[116,171]	wheat?&:D	 	 
518	18:03:17:536	Dave	clay=3; ore=1; sheep=0; wheat=4; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99]; settlements=[116,171]	or clay	 	 
519	18:03:22:913	rennoc1	clay=7; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[104,120; 120,88]; settlements=[105,137]	anone have sheep	 	 
520	18:03:26:855	Tomm	clay=2; ore=4; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107; 107,71]	Pfft, your pots are of no use.	 	 
521	18:03:30:382	Tomm	clay=2; ore=4; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107; 107,71]	Sadly still no sheep :(	 	 
522	18:03:35:560	Dave	clay=3; ore=1; sheep=0; wheat=4; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99]; settlements=[116,171]	wheat then?	 	 
523	18:03:44:825	Tomm	clay=2; ore=4; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107; 107,71]	Talk to rennoc first,& it's his go :p	 	 
524	18:03:48:921	rennoc1	clay=7; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[104,120; 120,88]; settlements=[105,137]	yeah sure, could do with some wheat	 	 
525	18:03:52:640	Dave	clay=3; ore=1; sheep=0; wheat=4; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99]; settlements=[116,171]	got wood?	 	 
526	18:03:59:839	Tomm	clay=2; ore=4; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107; 107,71]	Still snigger.	 	 
527	18:04:11:058	rennoc1	clay=7; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[104,120; 120,88]; settlements=[105,137]	nope	 	 
528	18:04:11:833	Dave	clay=3; ore=1; sheep=0; wheat=4; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99]; settlements=[116,171]	heh	 	 
529	18:04:31:874	Dave	clay=3; ore=1; sheep=0; wheat=4; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99]; settlements=[116,171]	that's all I'm interested in, sorry :(	 	 
530	18:04:37:769	Tomm	clay=2; ore=4; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107; 107,71]	Dave - how many wheat would you give for 1 wood?	 	 
531	18:04:45:491	Dave	clay=3; ore=1; sheep=0; wheat=4; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99]; settlements=[116,171]	I will give you one whole wheat	 	 
532	18:04:53:786	Tomm	clay=2; ore=4; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107; 107,71]	I must demand 2.	 	 
533	18:04:58:987	rennoc1	clay=7; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[104,120; 120,88]; settlements=[105,137]	i would give you 2 clay?	 	 
534	18:04:59:077	Tomm	clay=2; ore=4; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107; 107,71]	For the good of my people you understand	 	 
535	18:05:00:931	Dave	clay=3; ore=1; sheep=0; wheat=4; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99]; settlements=[116,171]	I must refuse, on principle	 	 
536	18:05:06:459	Dave	clay=3; ore=1; sheep=0; wheat=4; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99]; settlements=[116,171]	well, it depends	 	 
537	18:05:09:245	Dave	clay=3; ore=1; sheep=0; wheat=4; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99]; settlements=[116,171]	we'll see	 	 
538	18:05:16:772	Tomm	clay=2; ore=4; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107; 107,71]	Rennoc, full of clay I'm afraid.	 	 
539	18:05:31:455	Tomm	clay=2; ore=4; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107; 107,71]	although I could offer you ore, Rennoc?	 	 
540	18:05:38:779	Tomm	clay=2; ore=4; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107; 107,71]	depending on what you have	 	 
541	18:05:55:437	Dave	clay=3; ore=1; sheep=0; wheat=4; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99]; settlements=[116,171]	also if anyone rolls a seven I will never forgive them	 	 
542	18:05:59:620	rennoc1	clay=7; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[104,120; 120,88]; settlements=[105,137]	well... I've got some really good quality clay.	 	 
543	18:06:13:961	Server	 		Dave rolled a 3 and a 6.	 	 
544	18:06:13:965	Server	 		Dave gets 1 wheat. Tomm gets 1 clay.	 	 
545	18:06:21:527	Tomm	clay=3; ore=4; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107; 107,71]	Ah... we'll see when we get around to me, can bid for the wood.	 	 
546	18:06:38:224	Server	 		Dave traded 4 wheat for 1 wood from the bank.	 	 
547	18:06:41:210	Server	 		Dave built a road.	 	 
548	18:06:51:248	Server	 		Tomm rolled a 3 and a 5.	 	 
549	18:06:51:251	Server	 		Tomm gets 1 wood.	 	 
