ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
472	17:54:20:358	Tomm	clay=1; ore=0; sheep=1; wheat=1; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107]	Not 8.	 	 
473	17:54:35:874	Dave	clay=2; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99]; settlements=[116,171]	any wood around?	 	 
474	17:55:01:919	rennoc1	clay=2; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=2	roads=[104,120; 120,88]; settlements=[105,137]	nope	 	 
475	17:55:11:262	Server	 		Tomm rolled a 1 and a 2.	 	 
476	17:55:11:265	Server	 		No player gets anything.	 	 
477	17:55:27:496	Tomm	clay=1; ore=0; sheep=1; wheat=1; wood=1; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107]	Damn robber.& He stole my sheep	 	 
478	17:55:46:726	Server	 		Tomm built a settlement.	 	 
479	17:56:06:695	Tomm	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107; 107,71]	Woo! Poor!	 	 
480	17:56:19:825	Server	 		rennoc1 rolled a 3 and a 1.	 	 
481	17:56:19:828	Server	 		rennoc1 gets 1 clay. Dave gets 1 clay. Tomm gets 2 ore.	 	 
482	17:57:08:675	Server	 		Dave rolled a 1 and a 6.	 	 
483	17:57:35:493	Server	 		Tomm rolled a 4 and a 5.	 	 
484	17:57:35:497	Server	 		Dave gets 1 wheat. Tomm gets 1 clay.	 	 
485	17:58:11:183	Dave	clay=3; ore=1; sheep=0; wheat=2; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99]; settlements=[116,171]	has anyone got a sheep,& I can trade wheat or clay	 	 
486	17:58:34:026	Tomm	clay=1; ore=2; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[69,86; 86,70; 70,71; 71,72; 72,73; 73,90]; settlements=[69,103; 103,107; 107,71]	Surprisingly I am bereft of sheep.	 	 
487	17:58:39:265	Dave	clay=3; ore=1; sheep=0; wheat=2; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99]; settlements=[116,171]	:(	 	 
488	17:58:40:296	Dave	clay=3; ore=1; sheep=0; wheat=2; wood=0; unknown=0; knights=2; dev-cards=1	roads=[100,171; 171,170; 170,154; 154,99]; settlements=[116,171]	rennoc?	 	 
489	17:58:50:771	Server	 		rennoc1 rolled a 1 and a 3.	 	 
490	17:58:50:774	Server	 		rennoc1 gets 1 clay. Dave gets 1 clay. Tomm gets 2 ore.	 	 
491	17:59:01:835	rennoc1	clay=5; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[104,120; 120,88]; settlements=[105,137]	sorry, no sheep	 	 
492	17:59:19:527	Server	 		Dave rolled a 5 and a 4.	 	 
493	17:59:19:530	Server	 		Dave gets 1 wheat. Tomm gets 1 clay.	 	 
